Feature ID,lfc
Procr,-0.109173995
Nenf,-0.109231675
Zfp715,-0.109465124
Angel2,-0.109471066
X99384,-0.109474551
Psmd14,-0.109568351
Cnot3,-0.109569339
Fam125a,-0.109616346
Ubap2l,-0.109682157
Csnk1d,-0.109751621
Vps11,-0.109794383
Pwp1,-0.109858042
Naif1,-0.109874237
Htra2,-0.109922699
Psmb3,-0.10994353
Tmub1,-0.110044638
Nudcd3,-0.110130738
Uqcrc1,-0.110140393
Gne,-0.110167743
Rplp0,-0.110172786
Slc6a6,-0.110192824
Tti1,-0.110223677
Clybl,-0.110243968
Psmc3,-0.110252135
Tle1,-0.110270981
Zfp384,-0.110288323
H2-K1,-0.110375132
Clpb,-0.110390428
Gnpat,-0.110418858
Cops8,-0.110429812
Gm10060,-0.110432265
Coq3,-0.110484257
Gxylt1,-0.110673838
Snx15,-0.110720852
Vamp1,-0.11085392
Gmppa,-0.110952634
Usp30,-0.110956829
Eef1a1,-0.1109729
Apba3,-0.110982278
Myst1,-0.111026256
Raf1,-0.111038397
Ch25h,-0.111057893
B3galt4,-0.11113442
Acy3,-0.111192265
Ampd2,-0.11125174
Acbd4,-0.111254838
Ppp6r2,-0.111264354
Zfyve19,-0.111300787
Scyl1,-0.111360515
Ifi27l1,-0.111367877
Ntan1,-0.111455312
Keap1,-0.111486712
Gm16124,-0.111537645
Poc1a,-0.111549963
Gm11427,-0.111637309
Wdr13,-0.111663126
Alg1,-0.111836532
Ncdn,-0.111842225
2900076A07Rik,-0.111886872
Sat1,-0.111898708
Mrps27,-0.111910924
E2f1,-0.112010068
Copg,-0.112110152
Robld3,-0.112114864
2310022B05Rik,-0.112132232
Mrpl38,-0.112148657
Dvl3,-0.112192627
Selplg,-0.112194778
Capg,-0.112201105
Tra2a,-0.112230134
Arsg,-0.112277518
Tctn1,-0.112340436
Cgrrf1,-0.1123617
1100001G20Rik,-0.112378825
Ormdl3,-0.112419362
Kctd9,-0.112483913
Thoc7,-0.112486519
Fkbp9,-0.112491429
Zfp330,-0.112538613
2010305A19Rik,-0.112614758
Kdm2a,-0.112619035
Tipin,-0.11263961
Pdia5,-0.112654829
Gpsm3,-0.112698333
Gas7,-0.112700494
Usp39,-0.112737486
Riok2,-0.112738515
AI597468,-0.112864308
Eif4a3,-0.113010689
Anxa7,-0.113075305
Lsm2,-0.113079912
Sh3gl1,-0.113088021
Atp8b2,-0.113261413
Ipo5,-0.113299786
Grm4,-0.113331451
Cog8,-0.113442954
Nrm,-0.113522957
Ss18,-0.113528072
Ppp2r1a,-0.113628594
Atp6v1f,-0.11362885
Nfkbil2,-0.113632639
Gm5900,-0.113640331
Arid1a,-0.113681505
Sharpin,-0.113715068
Ube2l3,-0.113723782
Hccs,-0.113788138
Tmed3,-0.11380054
5031439G07Rik,-0.11381082
Tnfrsf13b,-0.113819899
Trp53,-0.113838837
Cln6,-0.113928938
Eapp,-0.114001359
Vdac1,-0.11408476
Dctn5,-0.114106057
Clptm1,-0.114127465
Rab32,-0.114130468
Ppard,-0.114164443
Nsun5,-0.11420476
Laptm4b,-0.11425837
E130309D02Rik,-0.114304228
Kctd21,-0.114334627
Slc35a4,-0.114350664
Fam192a,-0.114409396
Ccnd3,-0.114415292
Pofut2,-0.114421191
2410002F23Rik,-0.114430607
Pafah1b3,-0.114479945
Pmm2,-0.114496071
Ccdc125,-0.11453695
Zdhhc7,-0.114561061
Myo1f,-0.114574664
Itpr3,-0.114593409
Fosb,-0.11467533
Inpp5k,-0.114753063
Elp2,-0.114785715
Ssbp4,-0.114801311
Aagab,-0.114817687
Fam46c,-0.114913037
Osgep,-0.114924212
Cnnm4,-0.115017191
Cacnb1,-0.115038493
Haus5,-0.115050691
Polr3a,-0.115056525
Mllt1,-0.115167449
Tbc1d13,-0.115250753
Tnfaip8 (18 50139080..50266827),-0.115349972
Ccdc115,-0.115361684
Opa3,-0.115375488
Gtf2f1,-0.115466262
Jagn1,-0.115562861
Idua,-0.115566121
Napa,-0.115620525
2210404O07Rik,-0.115623021
Fbxw2,-0.11562699
Arf2,-0.115648319
Sars,-0.115676688
Rprd1b,-0.11577463
Nmt2,-0.115878001
Ebp,-0.115895458
Axin1,-0.115913453
Tmem181b-ps,-0.11600567
Cd69,-0.116020122
Spsb3,-0.116053457
Setmar,-0.116131507
Rogdi,-0.116164425
Mapk8ip3,-0.116219262
Chchd8,-0.116225183
Stub1,-0.11623699
Nthl1,-0.116265564
Tnrc6a,-0.116274298
Abcf1,-0.116286139
Umps,-0.116294148
Gm16372,-0.116363748
Vamp3,-0.116395868
Prdx2,-0.116588045
Sh3bgrl3,-0.116708525
Utp23,-0.116721367
Rps15,-0.116731809
Fam120b,-0.116790624
Zfp628,-0.116802746
Cadm1,-0.116830041
Prkrip1,-0.116884329
3110056O03Rik,-0.116925577
Coq6,-0.116980703
Hk2,-0.117013649
Dgcr14,-0.117054174
Nav2,-0.117082678
Sft2d1,-0.117088891
Pik3r2,-0.117120548
Mavs,-0.117138667
Dpp9,-0.117140987
Rnf123,-0.117147698
9130019O22Rik,-0.117167892
Fbxo31,-0.117272331
Mcm3,-0.117301426
Gla,-0.117338028
Alkbh5,-0.117346368
Slc17a9,-0.117379107
Gtf3c6,-0.117541568
Rab44,-0.117546183
Xpc,-0.117555784
Clk2,-0.117569322
Serpinb9b,-0.117571602
Rbm4b,-0.117581597
Slc26a6,-0.117604942
Sh3bp1,-0.117657644
Atp6v1d,-0.117765844
Msra,-0.117869769
Asb8,-0.1179012
Adcy7,-0.117916943
Fgfrl1,-0.117953068
2810428I15Rik,-0.117980541
Naglu,-0.118052924
Ercc6,-0.118089244
Tspan17,-0.118107216
Gpr172b,-0.118121277
Ftsj1,-0.118141436
Atpaf2,-0.118205406
Polr2j,-0.11823415
Parvg,-0.11845211
Cox5b,-0.118455499
Trem1,-0.118516375
Vwf,-0.118524814
Sema4a,-0.11855392
Taf7,-0.118598262
Thumpd2,-0.118772379
Ogfod2,-0.118793975
Gm15492,-0.118809497
Abtb1,-0.119135411
Lipa,-0.119177905
Zfp607,-0.119347681
Mrto4,-0.119363305
Tmem186,-0.119373325
Ankrd22,-0.119387126
Rps6ka1,-0.119470638
Gart,-0.119618074
2310021P13Rik,-0.119685522
Clcn7,-0.119724271
Khnyn,-0.119789685
Tmbim1,-0.119868192
Pepd,-0.119940728
Mms19,-0.119971249
4930572J05Rik,-0.119990296
Hspa9,-0.120075111
Huwe1,-0.120079196
Supt6h,-0.12013694
Sel1l3,-0.120142755
Irak4,-0.12015156
Snta1,-0.120176427
Stat3,-0.120182049
Trappc4,-0.120320767
Wtap,-0.120411471
Galns,-0.120495733
Gm10726,-0.12063433
Hnrnpf,-0.120663431
Pi4ka,-0.120691501
Slc5a6,-0.120748569
Dexi,-0.12075352
Tbc1d22a,-0.120771301
Fam176b,-0.120779225
Srsf7,-0.120800276
Smpdl3b,-0.120843722
Gnb5,-0.120857984
Herc1,-0.120887295
2310028H24Rik,-0.120966033
D2Ertd750e,-0.12113386
Syngr1,-0.121152574
Sept9,-0.121195426
Armc5,-0.121308007
Tor1a,-0.121377262
Cep250,-0.121481657
Alox5ap,-0.121524903
Pfn1,-0.121678765
Ddx31,-0.121682135
B3galt6,-0.121683213
2410016O06Rik,-0.12168569
Acox3,-0.121812661
Ddx39,-0.121873146
Cib2,-0.12188162
Vmac,-0.121938189
Eml3,-0.122080771
Cdc37,-0.122146634
Fpgs,-0.122250356
Chid1,-0.122266351
Kcnab2,-0.122274313
Lima1,-0.122393232
Chfr,-0.122502972
Pygb,-0.122545783
Plcd1,-0.122593087
Brd3,-0.122684418
Rab7l1,-0.122708738
Arap1,-0.122781814
Acsf2,-0.122816326
Rbck1,-0.122821467
1190002A17Rik,-0.122991969
Nprl3,-0.123014501
Hsdl1,-0.123034876
Slc25a10,-0.123176071
Dus3l,-0.123205741
H2-DMa,-0.123241622
Gm15446,-0.123267499
Tnrc6c,-0.123289923
Araf,-0.123336187
Cd82,-0.123338249
Rpl9-ps4,-0.123351342
1300001I01Rik,-0.12336518
Gamt,-0.123388464
Cnpy4,-0.123442872
Vps28,-0.1234432
Cpsf1,-0.123509714
Tut1,-0.123635203
Hexdc,-0.123652003
Tmem138,-0.123690289
Rrp7a,-0.123752467
Fam131a,-0.123819707
Tollip,-0.123925406
Prune,-0.123964355
Taf9 (13 101421297..101426014),-0.123990779
Sec23b,-0.12402902
Vhl,-0.124036964
Nhej1,-0.124074607
Pink1,-0.124112014
Ahnak2,-0.124175677
Tecpr1,-0.124180957
Kdm4a,-0.124223046
Fam58b,-0.124569262
Usp19,-0.124646938
Mis12,-0.124682302
Treml1,-0.124720721
Med15,-0.124729079
Ppp2r4,-0.124734597
Cct7,-0.124841442
Lgmn,-0.124899177
Ercc3,-0.124926922
Lpl,-0.124928316
Rims3,-0.125079384
Ncoa4,-0.125082769
Ttyh2,-0.125184718
Syn1,-0.125198882
Slc2a9,-0.12523598
Gosr2,-0.125288535
Rab35,-0.125298055
Akt2,-0.125323305
Aamp,-0.125324314
Polr3d,-0.125328551
Shc1,-0.125353117
Hddc3,-0.125360174
2610301G19Rik,-0.125447198
Thap11,-0.125587372
Pilra,-0.125587859
Rplp1,-0.125620839
Sf3b5,-0.12562921
Mus81,-0.125680521
Gm6816,-0.125730632
Dci,-0.125786552
Ilvbl,-0.126004328
Tmem20,-0.126012432
Hdac3,-0.126016512
Triap1,-0.126066837
Gm4294,-0.126109776
Dusp8,-0.126180924
Tns4,-0.126264281
Twf2,-0.126359296
Cox10,-0.126368981
Mrpl4,-0.126371679
Socs6,-0.126434609
1110034G24Rik,-0.126446256
St3gal2,-0.12650817
Tubgcp2,-0.12652456
Cap1,-0.126535792
Atxn7l2,-0.126595976
Atn1,-0.126685008
Ccdc9,-0.126780091
Pla2g6,-0.126811152
Rnf220,-0.126878744
Enoph1,-0.126879363
Gaa,-0.12695254
Akap1,-0.126977756
Iqsec1,-0.127014965
Aldh3b1,-0.127022223
Gpr108,-0.127295079
Slc25a37,-0.127375853
Armcx3,-0.127391746
Rab8a,-0.127443805
Cops6,-0.12746271
Rgl2,-0.127576436
Nmt1,-0.127683872
Fbxo44,-0.127685824
Plxnd1,-0.127726236
Tmco4,-0.127844195
Igf2r,-0.127878092
Abca7,-0.127879071
Arl16,-0.127988277
Slc46a1,-0.127994178
Aatk,-0.12805662
2810046L04Rik,-0.128065
Slamf9,-0.128130088
Tusc2,-0.128257111
Gna11,-0.128270595
Btrc,-0.128366816
Apobec1,-0.128409894
Scap,-0.128424907
Strada,-0.128633877
Fam78a,-0.128664245
Cyth1,-0.128679974
Adrm1,-0.128702914
Ywhag,-0.128707327
Ncaph2,-0.128713049
Tmem8,-0.128714535
0610011L14Rik,-0.128739741
Wbp2,-0.128759605
Cttn,-0.128811466
Cd180,-0.128812394
Tnpo2,-0.128823481
Fuca1,-0.128831959
Tmed1,-0.128881933
Rcor3,-0.128908155
Tpd52l2,-0.128952083
Pcgf2,-0.128960894
Nme1,-0.129030328
Stab1,-0.129046472
Tnfsf13b,-0.129081139
0610007L01Rik,-0.129090632
Akr1b8,-0.129162462
Txnrd2,-0.129185478
Map2k7,-0.129330152
Gapt,-0.129382287
Tmem26,-0.129395665
Tmem63b,-0.129399116
Gm13033,-0.129465522
Zfp768,-0.129470746
Prnp,-0.129498226
Oxa1l,-0.129571441
4930473A02Rik,-0.129590641
Aplp2,-0.129633492
Id1,-0.129654339
Atf5,-0.12973238
Bscl2,-0.129753097
Apeh,-0.129867103
Itgb5,-0.129874715
Sgsm2,-0.12987756
Sin3a,-0.129950357
Exoc3,-0.129952086
Dync1h1,-0.129973569
Fxr2,-0.130011942
Atp6v0a1,-0.130134155
Cercam,-0.130264006
Hdac6,-0.130302935
Gltpd1,-0.130307847
Rab11a,-0.130336037
Tsc22d1,-0.130356573
Glb1 (9 114310193..114383495),-0.130425541
Slc48a1,-0.130517777
Cbll1,-0.130532006
Slc39a4,-0.13061561
Atp6v1h,-0.130671807
Retsat,-0.130676918
Pycr2,-0.130733599
Nipsnap3b,-0.130749159
Zmym2,-0.130753502
Fam65a,-0.13075687
Mcrs1,-0.130878735
Anapc2,-0.130917668
D730003I15Rik,-0.130957253
Myd88,-0.130978922
B9d1,-0.131043746
Snap29,-0.131060862
Nadk,-0.131061424
Tsen34,-0.131083323
Atf7 (15 102359066..102359456),-0.131122033
Zfp593,-0.131194727
Cnot10,-0.131213979
Rin3,-0.131246759
Uba3,-0.131284094
Ap1g1 (8 112302560..112385251),-0.131339432
Fis1,-0.131406383
Unc93b1,-0.131408188
Trmt5,-0.131446533
Psmb5,-0.131459912
Fhod1,-0.13151599
Polr3k,-0.13157925
Atp9b,-0.131594879
Gabarap,-0.131598964
Txn2,-0.131728194
Pigs,-0.131789243
Plrg1,-0.131823864
Tln1,-0.131826301
Ctdp1,-0.131828587
Vdac3,-0.131842164
Arv1,-0.131872035
Nubp1,-0.131883213
Slc35a1,-0.131986558
Gpr137,-0.131988393
Tgfb1,-0.132024856
Prmt5,-0.13203503
Tmem106c,-0.132065739
Pcgf3,-0.132126102
Mtmr14,-0.13223506
Atp5g1,-0.132277687
Ticam2,-0.132477772
Fmnl3,-0.132519987
Lass4,-0.132520491
Ccdc12,-0.132564591
Samd4b,-0.132699637
Ahsa1,-0.132702893
1110038D17Rik,-0.132714979
Slc38a9 (13 113450983..113523106),-0.132758618
Eif3c,-0.132782626
Stxbp1,-0.132787065
Gtf3c4,-0.132820155
Hmga1,-0.13287853
Ppp1r8,-0.132960124
Stxbp2,-0.133023627
Telo2,-0.133094845
Reep4,-0.133304867
Rpl26,-0.133327024
Poll,-0.13335263
Efemp2,-0.133363414
Pigz,-0.133380936
Klc2,-0.133404577
Abca3,-0.133536144
AC122417.1,-0.133575666
Gm5081,-0.133614356
Wdtc1,-0.133657724
Gas8,-0.13380249
Gm5416,-0.133905948
Lysmd1,-0.134045971
Xlr4b,-0.134060762
Lztr1,-0.134075713
Crat,-0.134085318
Mad1l1,-0.134096235
S100a11,-0.134193397
Dda1,-0.134196303
Pram1,-0.134209811
Acly,-0.13421672
Trub2,-0.134219265
Tomm40,-0.134284756
Stoml1,-0.134339778
Flot2,-0.134370271
Dtx2,-0.134431673
Atp5o,-0.134443001
Cdc34,-0.13446126
Ccdc56,-0.134577252
Btbd2,-0.134643824
Rbm18,-0.134752403
Anpep,-0.13485343
D16H22S680E,-0.134898761
Tob2 (15 81678699..81688756),-0.13498528
Camp,-0.135131314
Capn5,-0.135212306
Fam105a,-0.135237947
Trip6,-0.135267431
Pgm2,-0.135282878
Fkbp1b,-0.135313745
Rnf31,-0.135402192
Llgl2,-0.135459672
Gm14173,-0.135638574
Tec,-0.135673326
Gemin7,-0.135700906
Nudt1,-0.135798873
Gapdh,-0.135800822
Alkbh6,-0.135843297
Rhbdf1,-0.135909492
Nanos1,-0.135999047
Clk3,-0.136007186
Pck2,-0.136040774
4833439L19Rik,-0.136093597
4732487G21Rik,-0.136119939
Nploc4,-0.136304461
Gpc1,-0.136402572
2400001E08Rik,-0.136463431
Zfp524,-0.136479753
Rpl15,-0.136480169
Cnrip1,-0.136486457
Socs7,-0.136510408
Polh,-0.136623636
1700016P03Rik,-0.13663359
Tkt,-0.136639207
Fam177a,-0.13664409
Ap2a1,-0.136658512
Tst,-0.136822997
Ncln,-0.136919829
Dpm3,-0.136931094
Ing2,-0.137089609
4930438A08Rik,-0.137098346
Abcb8,-0.137157857
Cd1d1,-0.137273803
Mobkl3,-0.137348475
Gm15648,-0.137392486
Pcyt2,-0.137608821
Nans,-0.137677379
Surf6,-0.137701678
Tbc1d10c,-0.137725422
Folr2,-0.137750298
Nr1h2,-0.13775361
Lasp1,-0.137778079
Tbc1d10b,-0.137825643
Dnajc5,-0.137876307
Pdzk1ip1,-0.137911521
Zfp653,-0.137915303
Ipo4,-0.137992138
Ppap2c,-0.138175783
Sgsh,-0.138203201
Spint1,-0.138303378
Zfp408,-0.138360595
BC022687,-0.138464714
Mrpl55,-0.138503082
Gpr97,-0.138513971
Pilrb1,-0.138528514
Mrps16,-0.138529205
Ndufa13,-0.138586784
Cope,-0.13859376
Aptx,-0.138602663
Carm1,-0.138732081
Nlrc4,-0.138829426
Ubox5,-0.138847619
Slc22a4,-0.138853365
Zdhhc17,-0.139068637
Poldip3,-0.139069442
Idh2,-0.139164801
Dpysl2,-0.139233967
Traip,-0.139275069
Anxa2,-0.13943425
Grcc10,-0.139439942
Tfrc,-0.139490378
Apoa1bp,-0.139499825
Dcaf11,-0.139642656
Ruvbl2,-0.139902581
Bcas3,-0.139905056
Dhx32,-0.139917566
Abhd14a,-0.140059412
Ppp1cc,-0.140067737
Tmc8,-0.140232875
Zzz3,-0.140496155
Psmb8,-0.140679015
AA881470,-0.140687619
Nhp2l1,-0.140751284
Usf2,-0.140774984
Slpi,-0.140822238
Pigq,-0.140850794
Diablo,-0.140892024
Isoc2b,-0.140923568
Fasn,-0.14093455
Lrp10,-0.140940261
Rbpj,-0.140950184
Alox5,-0.14101016
Fbxw8,-0.141117985
Hpcal1,-0.141131955
Neil2,-0.141244481
Psmd4,-0.141407069
Tubb4,-0.141416731
BC046404,-0.141443689
Rhobtb2,-0.141484461
Amz2,-0.141492117
Spata24,-0.141513661
Nle1,-0.141531959
Srebf1,-0.141589653
Tmem181a,-0.141707199
Tmem161a,-0.141738034
Tmub2,-0.141844437
Dom3z,-0.141871063
Rpp38,-0.141877122
Nfe2l2,-0.141937784
Palm,-0.141959989
Dpm2,-0.142048031
Man2b2,-0.142185079
Anks3,-0.142250597
Dvl1,-0.142495047
Trabd,-0.142510937
Ehmt2,-0.142619207
Gm8624,-0.142699076
Ldb1,-0.142760849
Megf8,-0.142799593
Alg12,-0.142884724
Aco1,-0.143238068
Sidt2,-0.143414396
Ankrd39,-0.143612858
Cd320,-0.14392614
Zdhhc18,-0.14393377
Cyp4f18,-0.143962741
Pde2a,-0.144026671
Sirt6,-0.144046164
Sumo3,-0.144059404
Mrpl49,-0.144084575
Ip6k1,-0.144189099
Prss34,-0.144225029
Cnn2,-0.144285468
Th1l,-0.144343819
Ykt6,-0.144387389
Flii,-0.144512945
Igfbp4,-0.144680974
Arg1,-0.144714199
AI413582,-0.144735203
Calm2,-0.144737266
Safb2,-0.144768623
Pacs1,-0.144876943
Trappc5,-0.144948515
Cst3,-0.144963181
Gm13710,-0.144965257
Hk3,-0.145009674
Fbxw9,-0.145065047
Gm7536,-0.145067643
Imp4,-0.145160502
8430419L09Rik,-0.145205989
Sema7a,-0.145383768
Fastk,-0.145454303
Ppp2r1b,-0.145487066
Daglb,-0.14548923
Dpy30,-0.145512374
Nop2,-0.145564454
Slc13a3,-0.145617765
Cd63,-0.145635694
Pih1d1,-0.14569341
Gpn1,-0.145699111
Pip5k1a,-0.145760911
Ppil2,-0.145761661
Mfsd3,-0.145770847
Suox,-0.145773719
Mon1a,-0.145863572
Psap,-0.145885965
Lcp2,-0.145946595
Rhebl1,-0.146013007
Fam63a (3 95085266..95100088),-0.146021334
Rpl18a,-0.146123817
Lsp1,-0.146125943
Nagk,-0.146279327
Xab2,-0.146288854
Atp6v1e1,-0.146375017
Ubr4,-0.146467888
B4galnt1,-0.146494389
Snrnp200,-0.146538021
Got1,-0.146629549
BC048355,-0.146751022
Abcc3,-0.146871112
Lonp1,-0.147044896
Arl8a,-0.147102235
Aldh4a1,-0.147110869
Bambi,-0.147250865
Rab5b,-0.147267138
Eif2b4,-0.147322799
8430410A17Rik,-0.147332068
Card9,-0.147362412
Actl6a,-0.147478592
Llgl1,-0.147536947
L3mbtl2,-0.147571522
Gm10499,-0.147672464
Pgk1,-0.147846264
Gpr176,-0.147853018
Lonrf1,-0.147927071
Tnfaip1,-0.147964912
Supt5h,-0.148081303
Zfp385a,-0.148083629
Aco2,-0.148126987
Abcf3,-0.14815212
Ndufa2,-0.148224009
Ptpn6,-0.148236887
Klhl22,-0.148431354
Stx11,-0.148518945
Arrb1,-0.148521412
Orai3,-0.148670129
Fgr,-0.148793528
6330403L08Rik,-0.148838258
Ccdc124,-0.148844996
Trappc9,-0.14885662
Mtvr2,-0.148867335
Bet1l,-0.148871127
Anapc7,-0.148879034
Ggnbp2,-0.148889456
Csf1r,-0.148925486
Ppan,-0.148967595
Rpp14,-0.149036959
Fxn,-0.149126823
Gm13098,-0.149187984
Tceb3,-0.149194565
Adam15,-0.149203905
Pfdn5,-0.149241886
Limd1,-0.14937531
Slamf8,-0.149468197
Taf6l,-0.149481239
Bend4,-0.149495865
Mtrr,-0.14972475
Ptrh1,-0.149774799
2410022L05Rik,-0.149777658
Tspan32,-0.149832141
Pik3ap1,-0.149845804
Dph2,-0.149883318
Baz2a,-0.149891212
Dnajb1,-0.150000237
Morn4,-0.150033828
Ap3s2,-0.150215889
Zbtb4,-0.150220158
Csf3r,-0.150299245
Nap1l4,-0.150314984
Rnf24,-0.150417899
Gpnmb,-0.150508068
Exosc7,-0.150518448
Psmg3,-0.150584305
Rai12,-0.150633164
Xkr8,-0.150694406
Hira,-0.150705923
Slc27a1,-0.150800044
Dak,-0.150942443
Rasa4,-0.151106719
Tcea2,-0.151196876
Tcta,-0.151211882
Ccnf,-0.15121618
Sec24c,-0.151226476
Tmem216,-0.151293873
Lif,-0.151363159
AC098881.1,-0.151461857
Ogdh,-0.151480996
Ntng2,-0.151575756
Prrc1,-0.151680248
Rps6kb2,-0.151694004
Tob1,-0.151718659
Manbal,-0.151827315
Cotl1,-0.151858736
Lrrc14,-0.151905949
Shfm1,-0.151907763
Hspbp1,-0.151908328
Snrpd3,-0.15191717
RP24-143P3.1,-0.151918984
Herc2,-0.151979737
Tmem38a,-0.152011814
Cox7a2l,-0.152021025
Vat1,-0.152160408
Ythdf1,-0.152161806
Arl6ip1,-0.152494348
Zfp142,-0.15252631
Alkbh7,-0.152678908
Dlg4,-0.152693629
Ndufb7,-0.152750789
Il15,-0.152782842
Nme6,-0.15278732
Pltp,-0.152811712
Eif2b5,-0.152837048
Rab1b,-0.152848575
Slc38a7,-0.152921023
Ivd,-0.152949704
Hbegf,-0.153106502
Usp5,-0.153138516
Psmd13,-0.153239726
Tor2a,-0.153271446
Etfb,-0.153336667
Atxn7l3,-0.153400571
BC005764,-0.153416558
Cd44,-0.153422011
Smarcb1,-0.153473806
Fnta,-0.153492356
Ly6i,-0.153574534
Ddx41,-0.153608592
Coro1b,-0.153645397
Atp6v1c1,-0.153655607
Ttc15,-0.15367541
Eif3h,-0.153704254
Neurl4,-0.153732486
Man2c1,-0.153863778
Sgcb,-0.153939885
Zfp346,-0.15402749
Cib1,-0.154131481
Plp2,-0.154131538
Ints5,-0.154237482
Etv5,-0.154274513
Fam102a,-0.15428195
1700037H04Rik,-0.154336081
Arfrp1,-0.154340834
Parp6,-0.15445634
B4galt6,-0.154591878
Nomo1,-0.154675954
Thtpa,-0.154712909
Sh2d1b1,-0.154787996
Ift52,-0.154910209
Tmem38b,-0.154919631
Taf1a,-0.15493581
Cpt1a,-0.155058341
9130023H24Rik,-0.15516743
Eri3,-0.155205247
Samd8,-0.155247165
Rwdd2b,-0.155337074
Trim28,-0.155358571
Aldh1b1,-0.155390883
Gmpr,-0.155521359
Actr1a,-0.155532016
Rasgrp2,-0.155659029
Plod3,-0.155722983
Surf4,-0.155916877
Mpdu1,-0.155928674
Traf3,-0.155985999
Clip2,-0.156001039
Meaf6,-0.156009531
Mbd6,-0.156151203
1700030K09Rik,-0.156155822
6430548M08Rik,-0.156237249
Lamp1,-0.156277011
Shmt1,-0.156540484
Fcgr1,-0.156540701
Fabp3,-0.156605817
Osbpl7,-0.156744726
Gnl1,-0.15679436
Rfc2,-0.15684603
Slc7a6,-0.156871512
Sec13,-0.156961794
Tmem41a,-0.15696421
Ccnt1,-0.15697301
C230096C10Rik,-0.157052716
Pes1,-0.157091329
Fh1,-0.157105677
Cisd3,-0.157364799
Kifc5b,-0.157485624
Fam134a,-0.157542853
Khk,-0.157588034
Trf,-0.157765089
Ing1,-0.157858905
Spin1,-0.15793551
Pex19,-0.15797531
Creb3,-0.158017144
B3gntl1,-0.158051686
Muted,-0.158055158
Ctsa,-0.158061494
Gm10557,-0.158127284
Smu1,-0.158150959
Alad,-0.158155225
B430305J03Rik,-0.158178145
Tle6,-0.158316626
Tlr2,-0.158361542
Syngr2,-0.158381621
Wdr25,-0.158469531
Uhrf1,-0.158515223
Mib2,-0.15855786
Bat5,-0.158612997
Gm6404,-0.158678103
Bcorl1,-0.15869867
2810008M24Rik,-0.158746136
Adamts10,-0.158747288
Slc29a3,-0.158768338
Wbscr16,-0.158772951
Prickle4,-0.158803618
Zfp335,-0.158829918
Dcaf12,-0.158896629
Cd300lg,-0.15902868
Eif2b3,-0.159353068
Bat4,-0.159528457
Tcirg1,-0.159648987
Tmem222,-0.159717302
Gm14461,-0.159776116
Rnaset2a,-0.159851605
Olfr99,-0.159882025
Cpsf4,-0.159943981
Kcng2,-0.160087251
Psmd2,-0.160201732
Trpm4,-0.160277861
Plekhn1,-0.160417136
Slc25a44,-0.160434336
Sin3b,-0.160436111
Csk,-0.160447131
Snx32,-0.160473263
Eif3l,-0.160475187
Pkm2,-0.160481892
Ints1,-0.160541404
Nat6,-0.16077642
Qtrt1,-0.160846149
Rhbdd2,-0.160875678
Rab11fip1,-0.160908592
Sdha,-0.160941488
Mad2l1bp,-0.160942629
Pex16,-0.160943883
D11Wsu47e,-0.160980851
Abcd1,-0.160984025
Frmd6,-0.161020229
Plscr3,-0.161118597
Tssc1,-0.161119266
Batf3,-0.161133055
Git2,-0.161158668
Recql5,-0.161222627
Mtfr1,-0.161260358
Gps1,-0.161290451
Gcsh,-0.161394312
Dctn2,-0.161424964
Gle1,-0.161439127
Gpx4,-0.161448418
Ppp6r1,-0.161565944
Mettl13,-0.161721483
Anapc11,-0.161768562
Cdc25b,-0.161824454
Cdkn3,-0.161832861
Dynlrb1,-0.161866068
Asb6,-0.161882096
Wbscr27,-0.162027337
A230051G13Rik,-0.162046334
Anxa9,-0.162088049
Mcm2,-0.162312571
Phldb3,-0.162366315
Sh3bp2,-0.162380962
Aldoc,-0.162485626
Kif21b,-0.162502287
Drg2,-0.162543269
4632415K11Rik,-0.162577391
Bend3,-0.162688384
Agpat1,-0.162690708
St6galnac6,-0.162700084
Sykb,-0.162738927
Atp6ap1,-0.162794779
Otub1,-0.162895274
Dnajb5,-0.162930006
Gatm,-0.162933357
Csnk1e,-0.162982242
Mpv17,-0.163131829
1810055G02Rik,-0.163149143
Dhps,-0.163149987
Gabarapl1,-0.163156485
Gm11110,-0.163175738
Usp36,-0.163219056
Slc22a5,-0.163256604
Ddah2,-0.163479265
Nt5c3l,-0.163574744
Vamp8,-0.163595484
Treml2,-0.163610765
Ethe1,-0.163696243
Arf3,-0.163762251
Slc25a1,-0.163768003
Ubap1,-0.163813885
Tomm40l,-0.164061641
S100a4,-0.164070715
Morc3,-0.16430595
Ppp1r16a,-0.164395101
Fam160b2,-0.164431919
Ascc1,-0.164730683
Impact,-0.164750944
Tlr4,-0.164752388
Fli1,-0.164818634
Cdt1,-0.164867888
Acaa1a,-0.164875705
Zswim1,-0.164950339
Rpsa,-0.164995961
Cldnd1,-0.165005638
Cog7,-0.165051741
Prpf31,-0.165090439
Nubp2,-0.165107908
Cops7a,-0.165207124
Tnfrsf1a,-0.165274095
Acta2,-0.165367313
Dnase2a,-0.165380244
Hk1,-0.165419977
Pld4,-0.16543019
Nfyc,-0.165503208
Rbms2,-0.165520823
Aven,-0.165602862
Ppp2ca,-0.165626832
Sash3,-0.165659849
Myg1,-0.165660259
Ggt5,-0.165725971
Clcn6,-0.165783946
Pddc1,-0.165791767
Plekhh3,-0.165794072
Emp1,-0.165846622
Olfm1,-0.165999851
Polr3h,-0.166153873
